Streaming output truncated to the last 5000 lines.
step 500: train loss 2.4262, val loss 2.4279
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd128_batch_size8_max_iters2000_dropout0.2
iter 500: loss 2.4267, time 414.19ms, mfu 0.14%
iter 710: loss 2.2933, time 21.49ms, mfu 0.48%
iter 715: loss 2.3160, time 25.21ms, mfu 0.47%
iter 720: loss 2.2833, time 19.66ms, mfu 0.48%
iter 725: loss 2.2586, time 23.84ms, mfu 0.47%
iter 730: loss 2.2721, time 21.13ms, mfu 0.47%
iter 735: loss 2.3083, time 24.64ms, mfu 0.47%
iter 740: loss 2.3031, time 23.69ms, mfu 0.46%
iter 745: loss 2.2577, time 28.93ms, mfu 0.45%
step 750: train loss 2.1857, val loss 2.2258
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd256_batch_size8_max_iters2000_dropout0.2
iter 750: loss 2.2794, time 563.63ms, mfu 0.41%
iter 755: loss 2.3004, time 19.92ms, mfu 0.42%
iter 760: loss 2.3099, time 16.18ms, mfu 0.44%
iter 765: loss 2.2601, time 16.04ms, mfu 0.46%
iter 770: loss 2.3041, time 16.04ms, mfu 0.47%
iter 775: loss 2.2388, time 15.89ms, mfu 0.49%
iter 780: loss 2.2852, time 16.26ms, mfu 0.50%
iter 785: loss 2.2854, time 15.85ms, mfu 0.52%
iter 790: loss 2.2511, time 16.41ms, mfu 0.53%
iter 795: loss 2.2416, time 16.08ms, mfu 0.54%
iter 800: loss 2.2714, time 16.57ms, mfu 0.54%
iter 805: loss 2.2799, time 18.98ms, mfu 0.54%
iter 810: loss 2.2103, time 16.04ms, mfu 0.55%
iter 815: loss 2.2428, time 16.39ms, mfu 0.56%
iter 820: loss 2.2598, time 16.54ms, mfu 0.56%
iter 825: loss 2.2810, time 15.76ms, mfu 0.57%
iter 830: loss 2.2051, time 16.00ms, mfu 0.58%
iter 835: loss 2.2476, time 16.60ms, mfu 0.58%
iter 840: loss 2.2687, time 16.44ms, mfu 0.58%
iter 845: loss 2.2465, time 16.11ms, mfu 0.59%
iter 850: loss 2.1966, time 15.98ms, mfu 0.59%
iter 855: loss 2.2804, time 16.16ms, mfu 0.60%
iter 860: loss 2.3359, time 16.24ms, mfu 0.60%
iter 865: loss 2.2066, time 16.26ms, mfu 0.60%
iter 870: loss 2.2157, time 16.09ms, mfu 0.60%
iter 875: loss 2.2207, time 15.91ms, mfu 0.61%
iter 880: loss 2.3268, time 16.10ms, mfu 0.61%
iter 885: loss 2.3053, time 15.85ms, mfu 0.61%
iter 890: loss 2.2130, time 16.86ms, mfu 0.61%
iter 895: loss 2.3222, time 15.84ms, mfu 0.61%
iter 900: loss 2.2547, time 16.08ms, mfu 0.61%
iter 905: loss 2.2064, time 16.35ms, mfu 0.62%
iter 910: loss 2.1071, time 16.30ms, mfu 0.62%
iter 915: loss 2.2478, time 16.05ms, mfu 0.62%
iter 920: loss 2.2317, time 16.17ms, mfu 0.62%
iter 925: loss 2.2431, time 16.26ms, mfu 0.62%
iter 930: loss 2.1480, time 16.27ms, mfu 0.62%
iter 935: loss 2.1539, time 23.62ms, mfu 0.60%
iter 940: loss 2.1474, time 15.88ms, mfu 0.60%
iter 945: loss 2.1593, time 16.66ms, mfu 0.60%
iter 950: loss 2.1754, time 16.82ms, mfu 0.60%
iter 955: loss 2.2360, time 18.18ms, mfu 0.60%
iter 960: loss 2.2858, time 16.41ms, mfu 0.60%
iter 965: loss 2.2056, time 16.10ms, mfu 0.60%
iter 970: loss 2.1392, time 16.35ms, mfu 0.60%
iter 975: loss 2.0624, time 17.70ms, mfu 0.60%
iter 980: loss 2.2080, time 15.90ms, mfu 0.60%
iter 985: loss 2.1457, time 16.48ms, mfu 0.61%
iter 990: loss 2.3189, time 18.08ms, mfu 0.60%
iter 995: loss 2.2440, time 16.38ms, mfu 0.60%
step 1000: train loss 2.1441, val loss 2.1557
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd256_batch_size8_max_iters2000_dropout0.2
iter 1000: loss 2.2231, time 456.70ms, mfu 0.54%
iter 1005: loss 2.1579, time 15.91ms, mfu 0.55%
iter 1010: loss 2.1573, time 16.19ms, mfu 0.56%
iter 1015: loss 2.1391, time 16.30ms, mfu 0.57%
iter 1020: loss 2.2492, time 16.07ms, mfu 0.57%
iter 1025: loss 2.1580, time 15.77ms, mfu 0.58%
iter 1030: loss 2.2420, time 25.85ms, mfu 0.56%
iter 1035: loss 2.1382, time 22.61ms, mfu 0.55%
iter 1040: loss 2.2258, time 26.01ms, mfu 0.53%
iter 1045: loss 2.1868, time 16.13ms, mfu 0.54%
iter 1050: loss 2.2098, time 16.26ms, mfu 0.55%
iter 1055: loss 2.2109, time 15.96ms, mfu 0.56%
iter 1060: loss 2.2056, time 16.35ms, mfu 0.56%
iter 1065: loss 2.2770, time 15.92ms, mfu 0.57%
iter 1070: loss 2.2013, time 16.57ms, mfu 0.58%
iter 1075: loss 2.2167, time 16.32ms, mfu 0.58%
iter 1080: loss 2.2873, time 18.30ms, mfu 0.58%
iter 1085: loss 2.1796, time 15.84ms, mfu 0.58%
iter 1090: loss 2.1929, time 27.18ms, mfu 0.56%
iter 1095: loss 2.2169, time 15.72ms, mfu 0.57%
iter 1100: loss 2.2349, time 15.72ms, mfu 0.58%
iter 1105: loss 2.1704, time 15.57ms, mfu 0.58%
iter 1110: loss 2.2927, time 16.41ms, mfu 0.59%
iter 1115: loss 2.1563, time 15.91ms, mfu 0.59%
iter 1120: loss 2.1616, time 16.19ms, mfu 0.60%
iter 1125: loss 2.3133, time 16.05ms, mfu 0.60%
iter 1130: loss 2.2031, time 19.03ms, mfu 0.59%
iter 1135: loss 2.1204, time 15.71ms, mfu 0.60%
iter 1140: loss 2.1605, time 16.06ms, mfu 0.60%
iter 1145: loss 2.1614, time 15.39ms, mfu 0.61%
iter 1150: loss 2.1896, time 18.47ms, mfu 0.60%
iter 1155: loss 2.1703, time 15.95ms, mfu 0.60%
iter 1160: loss 2.1442, time 15.60ms, mfu 0.61%
iter 1165: loss 2.1703, time 15.26ms, mfu 0.61%
iter 1170: loss 2.1577, time 15.70ms, mfu 0.62%
iter 1175: loss 2.1200, time 15.91ms, mfu 0.62%
iter 1180: loss 2.0961, time 15.67ms, mfu 0.62%
iter 1185: loss 2.2001, time 15.84ms, mfu 0.62%
iter 1190: loss 2.1416, time 16.21ms, mfu 0.62%
iter 1195: loss 2.1754, time 15.91ms, mfu 0.62%
iter 1200: loss 2.1793, time 15.28ms, mfu 0.63%
iter 1205: loss 2.1606, time 17.80ms, mfu 0.62%
iter 1210: loss 2.1556, time 16.48ms, mfu 0.62%
iter 1215: loss 2.1591, time 15.93ms, mfu 0.62%
iter 1220: loss 2.1311, time 16.96ms, mfu 0.62%
iter 1225: loss 2.1753, time 28.32ms, mfu 0.59%
iter 1230: loss 2.1456, time 25.41ms, mfu 0.57%
iter 1235: loss 2.1986, time 19.65ms, mfu 0.57%
iter 1240: loss 2.0668, time 29.93ms, mfu 0.54%
iter 1245: loss 2.1921, time 22.07ms, mfu 0.54%
step 1250: train loss 2.1186, val loss 2.1397
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd256_batch_size8_max_iters2000_dropout0.2
iter 1250: loss 2.1578, time 498.91ms, mfu 0.48%
iter 1255: loss 2.2514, time 20.11ms, mfu 0.49%
iter 1260: loss 2.0883, time 21.26ms, mfu 0.49%
iter 1265: loss 2.2817, time 25.72ms, mfu 0.48%
iter 1270: loss 2.2813, time 21.17ms, mfu 0.48%
iter 1275: loss 2.0787, time 20.92ms, mfu 0.48%
iter 1280: loss 2.1391, time 24.83ms, mfu 0.47%
iter 1285: loss 2.1932, time 23.34ms, mfu 0.47%
iter 1290: loss 2.1635, time 25.62ms, mfu 0.46%
iter 1295: loss 2.1625, time 23.34ms, mfu 0.46%
iter 1300: loss 2.1471, time 23.66ms, mfu 0.45%
iter 1305: loss 2.2026, time 26.11ms, mfu 0.45%
iter 1310: loss 2.1206, time 24.98ms, mfu 0.44%
iter 1315: loss 2.1842, time 16.20ms, mfu 0.46%
iter 1320: loss 2.0815, time 15.51ms, mfu 0.48%
iter 1325: loss 2.1270, time 16.02ms, mfu 0.49%
iter 1330: loss 2.1575, time 17.02ms, mfu 0.50%
iter 1335: loss 2.2253, time 17.41ms, mfu 0.51%
iter 1340: loss 2.2269, time 16.72ms, mfu 0.52%
iter 1345: loss 2.2015, time 16.27ms, mfu 0.53%
iter 1350: loss 2.1875, time 16.26ms, mfu 0.54%
iter 1355: loss 2.2651, time 15.74ms, mfu 0.55%
iter 1360: loss 2.1787, time 16.45ms, mfu 0.56%
iter 1365: loss 2.1285, time 16.39ms, mfu 0.56%
iter 1370: loss 2.0836, time 16.06ms, mfu 0.57%
iter 1375: loss 2.2008, time 16.22ms, mfu 0.57%
iter 1380: loss 2.2714, time 16.76ms, mfu 0.58%
iter 1385: loss 2.1373, time 17.31ms, mfu 0.58%
iter 1390: loss 2.1138, time 17.44ms, mfu 0.58%
iter 1395: loss 2.1840, time 16.15ms, mfu 0.58%
iter 1400: loss 2.2215, time 15.94ms, mfu 0.59%
iter 1405: loss 2.1405, time 15.91ms, mfu 0.59%
iter 1410: loss 2.0994, time 26.01ms, mfu 0.57%
iter 1415: loss 2.1155, time 16.98ms, mfu 0.57%
iter 1420: loss 2.1447, time 16.42ms, mfu 0.58%
iter 1425: loss 2.0941, time 15.96ms, mfu 0.58%
iter 1430: loss 2.1234, time 16.91ms, mfu 0.59%
iter 1435: loss 2.1013, time 17.17ms, mfu 0.59%
iter 1440: loss 2.1793, time 16.11ms, mfu 0.59%
iter 1445: loss 2.1534, time 18.21ms, mfu 0.59%
iter 1450: loss 2.1258, time 16.43ms, mfu 0.59%
iter 1455: loss 2.1237, time 15.74ms, mfu 0.59%
iter 1460: loss 2.1797, time 15.67ms, mfu 0.60%
iter 1465: loss 2.1415, time 15.91ms, mfu 0.60%
iter 1470: loss 2.0452, time 16.12ms, mfu 0.61%
iter 1475: loss 2.0489, time 16.24ms, mfu 0.61%
iter 1480: loss 2.0740, time 15.96ms, mfu 0.61%
iter 1485: loss 2.1782, time 16.49ms, mfu 0.61%
iter 1490: loss 2.1502, time 15.83ms, mfu 0.61%
iter 1495: loss 2.1185, time 16.19ms, mfu 0.61%
step 1500: train loss 2.0585, val loss 2.1245
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd256_batch_size8_max_iters2000_dropout0.2
iter 1500: loss 2.0984, time 439.66ms, mfu 0.55%
iter 1505: loss 2.1522, time 16.28ms, mfu 0.56%
iter 1510: loss 2.1787, time 16.12ms, mfu 0.57%
iter 1515: loss 2.1154, time 16.34ms, mfu 0.57%
iter 1520: loss 2.1783, time 15.85ms, mfu 0.58%
iter 1525: loss 2.1557, time 15.72ms, mfu 0.59%
iter 1530: loss 2.0763, time 15.90ms, mfu 0.59%
iter 1535: loss 2.0299, time 16.09ms, mfu 0.59%
iter 1540: loss 2.1214, time 15.84ms, mfu 0.60%
iter 1545: loss 2.1132, time 24.10ms, mfu 0.58%
iter 1550: loss 2.1494, time 16.32ms, mfu 0.58%
iter 1555: loss 2.0986, time 16.54ms, mfu 0.59%
iter 1560: loss 2.1843, time 15.99ms, mfu 0.59%
iter 1565: loss 2.1438, time 17.20ms, mfu 0.59%
iter 1570: loss 2.1625, time 16.01ms, mfu 0.60%
iter 1575: loss 2.0400, time 17.61ms, mfu 0.59%
iter 1580: loss 2.1029, time 16.18ms, mfu 0.60%
iter 1585: loss 2.0851, time 16.48ms, mfu 0.60%
iter 1590: loss 2.0833, time 16.35ms, mfu 0.60%
iter 1595: loss 2.1331, time 16.12ms, mfu 0.60%
iter 1600: loss 2.1274, time 16.18ms, mfu 0.60%
iter 1605: loss 2.1532, time 15.53ms, mfu 0.61%
iter 1610: loss 2.1158, time 16.40ms, mfu 0.61%
iter 1615: loss 2.2067, time 17.35ms, mfu 0.61%
iter 1620: loss 2.1434, time 17.79ms, mfu 0.60%
iter 1625: loss 2.0930, time 16.21ms, mfu 0.61%
iter 1630: loss 2.0637, time 16.28ms, mfu 0.61%
iter 1635: loss 2.1572, time 15.72ms, mfu 0.61%
iter 1640: loss 2.1669, time 16.41ms, mfu 0.61%
iter 1645: loss 2.0493, time 15.62ms, mfu 0.61%
iter 1650: loss 2.1521, time 16.35ms, mfu 0.62%
iter 1655: loss 2.0925, time 15.93ms, mfu 0.62%
iter 1660: loss 2.0866, time 16.92ms, mfu 0.61%
iter 1665: loss 2.0708, time 16.27ms, mfu 0.62%
iter 1670: loss 2.2353, time 15.55ms, mfu 0.62%
iter 1675: loss 2.1823, time 16.07ms, mfu 0.62%
iter 1680: loss 2.0615, time 16.45ms, mfu 0.62%
iter 1685: loss 2.1157, time 16.01ms, mfu 0.62%
iter 1690: loss 2.1932, time 16.10ms, mfu 0.62%
iter 1695: loss 2.2694, time 15.70ms, mfu 0.62%
iter 1700: loss 2.1006, time 22.80ms, mfu 0.61%
iter 1705: loss 2.1142, time 16.08ms, mfu 0.61%
iter 1710: loss 2.0671, time 16.14ms, mfu 0.61%
iter 1715: loss 2.1637, time 16.48ms, mfu 0.61%
iter 1720: loss 2.1431, time 15.90ms, mfu 0.61%
iter 1725: loss 2.0752, time 17.41ms, mfu 0.61%
iter 1730: loss 2.0446, time 16.33ms, mfu 0.61%
iter 1735: loss 2.1239, time 16.09ms, mfu 0.61%
iter 1740: loss 2.0797, time 16.47ms, mfu 0.61%
iter 1745: loss 2.1764, time 17.14ms, mfu 0.61%
step 1750: train loss 2.0320, val loss 2.0891
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd256_batch_size8_max_iters2000_dropout0.2
iter 1750: loss 2.0742, time 441.55ms, mfu 0.55%
iter 1755: loss 2.1362, time 16.09ms, mfu 0.56%
iter 1760: loss 1.9973, time 16.58ms, mfu 0.56%
iter 1765: loss 2.1232, time 16.52ms, mfu 0.57%
iter 1770: loss 2.0942, time 19.66ms, mfu 0.56%
iter 1775: loss 2.0454, time 30.17ms, mfu 0.54%
iter 1780: loss 2.1842, time 21.97ms, mfu 0.53%
iter 1785: loss 2.0795, time 23.85ms, mfu 0.52%
iter 1790: loss 2.0560, time 21.16ms, mfu 0.52%
iter 1795: loss 2.0460, time 28.71ms, mfu 0.50%
iter 1800: loss 2.0683, time 21.02ms, mfu 0.50%
iter 1805: loss 2.1392, time 21.20ms, mfu 0.50%
iter 1810: loss 2.1440, time 21.80ms, mfu 0.49%
iter 1815: loss 2.0294, time 20.93ms, mfu 0.49%
iter 1820: loss 2.0837, time 23.34ms, mfu 0.49%
iter 1825: loss 2.1489, time 21.20ms, mfu 0.49%
iter 1830: loss 2.0708, time 22.97ms, mfu 0.48%
iter 1835: loss 2.1144, time 29.83ms, mfu 0.47%
iter 1840: loss 2.1378, time 22.52ms, mfu 0.46%
iter 1845: loss 2.1251, time 30.04ms, mfu 0.45%
iter 1850: loss 2.0846, time 21.29ms, mfu 0.45%
iter 1855: loss 2.0921, time 21.34ms, mfu 0.46%
iter 1860: loss 2.1696, time 28.73ms, mfu 0.45%
iter 1865: loss 2.1380, time 25.33ms, mfu 0.44%
iter 1870: loss 2.0200, time 27.64ms, mfu 0.43%
iter 1875: loss 2.0288, time 30.52ms, mfu 0.42%
iter 1880: loss 2.1803, time 28.89ms, mfu 0.42%
iter 1885: loss 2.1287, time 24.84ms, mfu 0.42%
iter 1890: loss 2.1448, time 16.39ms, mfu 0.44%
iter 1895: loss 2.2054, time 15.72ms, mfu 0.46%
iter 1900: loss 2.1040, time 17.14ms, mfu 0.47%
iter 1905: loss 2.1762, time 16.44ms, mfu 0.48%
iter 1910: loss 2.1853, time 18.16ms, mfu 0.49%
iter 1915: loss 1.9946, time 17.16ms, mfu 0.50%
iter 1920: loss 2.0935, time 16.45ms, mfu 0.51%
iter 1925: loss 2.0696, time 16.68ms, mfu 0.52%
iter 1930: loss 2.0078, time 16.19ms, mfu 0.53%
iter 1935: loss 2.1184, time 18.85ms, mfu 0.53%
iter 1940: loss 2.1229, time 16.67ms, mfu 0.54%
iter 1945: loss 2.1225, time 17.00ms, mfu 0.55%
iter 1950: loss 2.0355, time 22.40ms, mfu 0.54%
iter 1955: loss 2.0389, time 16.01ms, mfu 0.55%
iter 1960: loss 2.1954, time 16.26ms, mfu 0.55%
iter 1965: loss 2.0921, time 21.69ms, mfu 0.54%
iter 1970: loss 2.0572, time 17.06ms, mfu 0.55%
iter 1975: loss 2.1053, time 21.33ms, mfu 0.54%
iter 1980: loss 2.1595, time 16.29ms, mfu 0.55%
iter 1985: loss 2.1136, time 16.21ms, mfu 0.56%
iter 1990: loss 2.1664, time 15.80ms, mfu 0.57%
iter 1995: loss 2.1562, time 15.76ms, mfu 0.57%
step 2000: train loss 1.9710, val loss 2.0652
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd256_batch_size8_max_iters2000_dropout0.2
iter 2000: loss 2.0614, time 429.76ms, mfu 0.52%
wandb: 
wandb: 🚀 View run run_block_size128_n_layer6_n_head8_n_embd256_batch_size8_max_iters2000_dropout0.2 at: 
wandb: Find logs at: wandb/run-20251024_005827-6hgsrlvx/logs
Overriding config with config/train_shakespeare_char.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-shakespeare-char'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'shakespeare-char'
wandb_run_name = 'mini-gpt'

dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

Overriding: compile = False
Overriding: eval_iters = 20
Overriding: log_interval = 5
Overriding: device = cuda
Overriding: lr_decay_iters = 1000
Overriding: block_size = 128
Overriding: n_layer = 6
Overriding: n_head = 8
Overriding: n_embd = 256
Overriding: batch_size = 16
Overriding: max_iters = 1000
Overriding: dropout = 0.1
Overriding: out_dir = out/block_size128_n_layer6_n_head8_n_embd256_batch_size16_max_iters1000_dropout0.1
Overriding: wandb_log = True
Overriding: wandb_project = owt
Overriding: wandb_run_name = run_block_size128_n_layer6_n_head8_n_embd256_batch_size16_max_iters1000_dropout0.1
tokens per iteration will be: 2,048
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 4.74M
/content/nanoGPT/nanoGPT/train.py:196: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
num decayed parameter tensors: 26, with 4,768,000 parameters
num non-decayed parameter tensors: 13, with 3,328 parameters
using fused AdamW: True
wandb: Currently logged in as: cjackson692 (cjackson692-university-of-north-texas) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: ⢿ Waiting for wandb.init()...
wandb: ⣻ Waiting for wandb.init()...
wandb: Tracking run with wandb version 0.22.2
wandb: Run data is saved locally in /content/nanoGPT/nanoGPT/wandb/run-20251024_005921-dw4o2w74
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run run_block_size128_n_layer6_n_head8_n_embd256_batch_size16_max_iters1000_dropout0.1
wandb: ⭐️ View project at https://wandb.ai/cjackson692-university-of-north-texas/owt
wandb: 🚀 View run at https://wandb.ai/cjackson692-university-of-north-texas/owt/runs/dw4o2w74
step 0: train loss 4.2246, val loss 4.2254
iter 0: loss 4.2315, time 1358.86ms, mfu -100.00%
iter 5: loss 3.5973, time 22.91ms, mfu 0.88%
iter 10: loss 3.3283, time 23.34ms, mfu 0.88%
iter 15: loss 3.1139, time 21.83ms, mfu 0.89%
iter 20: loss 3.0041, time 23.94ms, mfu 0.88%
iter 25: loss 2.8830, time 27.13ms, mfu 0.87%
iter 30: loss 2.8201, time 20.73ms, mfu 0.88%
iter 35: loss 2.7500, time 22.91ms, mfu 0.88%
iter 40: loss 2.6598, time 25.40ms, mfu 0.87%
iter 45: loss 2.6422, time 23.24ms, mfu 0.87%
iter 50: loss 2.5944, time 36.89ms, mfu 0.84%
iter 55: loss 2.5907, time 36.31ms, mfu 0.81%
iter 60: loss 2.5587, time 34.52ms, mfu 0.79%
iter 65: loss 2.5654, time 36.63ms, mfu 0.76%
iter 70: loss 2.6072, time 36.11ms, mfu 0.74%
iter 75: loss 2.5114, time 34.55ms, mfu 0.73%
iter 80: loss 2.5261, time 35.76ms, mfu 0.71%
iter 85: loss 2.5458, time 36.72ms, mfu 0.70%
iter 90: loss 2.5526, time 35.89ms, mfu 0.68%
iter 95: loss 2.5121, time 37.29ms, mfu 0.67%
iter 100: loss 2.4782, time 35.57ms, mfu 0.66%
iter 105: loss 2.5381, time 37.32ms, mfu 0.65%
iter 110: loss 2.5334, time 36.06ms, mfu 0.64%
iter 115: loss 2.5684, time 36.15ms, mfu 0.63%
iter 120: loss 2.5496, time 35.46ms, mfu 0.62%
iter 125: loss 2.4874, time 27.84ms, mfu 0.63%
iter 130: loss 2.5131, time 36.41ms, mfu 0.63%
iter 135: loss 2.5026, time 36.07ms, mfu 0.62%
iter 140: loss 2.4527, time 36.33ms, mfu 0.61%
iter 145: loss 2.5124, time 35.62ms, mfu 0.61%
iter 150: loss 2.4608, time 36.37ms, mfu 0.60%
iter 155: loss 2.5471, time 36.53ms, mfu 0.60%
iter 160: loss 2.4973, time 36.00ms, mfu 0.59%
iter 165: loss 2.4475, time 36.33ms, mfu 0.59%
iter 170: loss 2.4880, time 33.77ms, mfu 0.59%
iter 175: loss 2.4228, time 36.41ms, mfu 0.59%
iter 180: loss 2.4474, time 38.21ms, mfu 0.58%
iter 185: loss 2.4517, time 35.68ms, mfu 0.58%
iter 190: loss 2.4329, time 29.81ms, mfu 0.59%
iter 195: loss 2.4431, time 36.23ms, mfu 0.59%
iter 200: loss 2.4456, time 36.50ms, mfu 0.58%
iter 205: loss 2.4291, time 36.32ms, mfu 0.58%
iter 210: loss 2.4224, time 22.36ms, mfu 0.61%
iter 215: loss 2.4850, time 35.54ms, mfu 0.61%
iter 220: loss 2.4123, time 36.35ms, mfu 0.60%
iter 225: loss 2.4339, time 36.55ms, mfu 0.60%
iter 230: loss 2.3672, time 36.44ms, mfu 0.59%
iter 235: loss 2.4091, time 36.16ms, mfu 0.59%
iter 240: loss 2.4056, time 32.43ms, mfu 0.59%
iter 245: loss 2.4094, time 36.35ms, mfu 0.59%
step 250: train loss 2.3928, val loss 2.4023
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd256_batch_size16_max_iters1000_dropout0.1
iter 250: loss 2.4251, time 702.88ms, mfu 0.53%
iter 255: loss 2.3962, time 35.88ms, mfu 0.54%
iter 260: loss 2.4158, time 35.57ms, mfu 0.54%
iter 265: loss 2.3885, time 36.91ms, mfu 0.54%
iter 270: loss 2.4002, time 36.34ms, mfu 0.54%
iter 275: loss 2.3789, time 37.89ms, mfu 0.54%
iter 280: loss 2.3727, time 30.43ms, mfu 0.55%
iter 285: loss 2.3273, time 36.27ms, mfu 0.55%
iter 290: loss 2.3836, time 36.34ms, mfu 0.55%
iter 295: loss 2.3405, time 38.10ms, mfu 0.55%
iter 300: loss 2.2992, time 36.69ms, mfu 0.55%
iter 305: loss 2.3431, time 33.01ms, mfu 0.56%
iter 310: loss 2.3534, time 24.36ms, mfu 0.59%
iter 315: loss 2.3749, time 22.24ms, mfu 0.62%
iter 320: loss 2.3170, time 25.46ms, mfu 0.64%
iter 325: loss 2.3086, time 31.64ms, mfu 0.64%
iter 330: loss 2.2919, time 29.17ms, mfu 0.64%
iter 335: loss 2.3028, time 25.06ms, mfu 0.66%
iter 340: loss 2.2677, time 26.34ms, mfu 0.67%
iter 345: loss 2.2532, time 25.82ms, mfu 0.68%
iter 350: loss 2.3383, time 26.84ms, mfu 0.69%
iter 355: loss 2.2541, time 29.66ms, mfu 0.69%
iter 360: loss 2.2464, time 21.71ms, mfu 0.71%
iter 365: loss 2.2853, time 28.10ms, mfu 0.71%
iter 370: loss 2.2780, time 27.31ms, mfu 0.71%
iter 375: loss 2.1516, time 23.68ms, mfu 0.73%
iter 380: loss 2.2687, time 36.90ms, mfu 0.71%
iter 385: loss 2.2870, time 36.93ms, mfu 0.69%
iter 390: loss 2.2405, time 37.20ms, mfu 0.68%
iter 395: loss 2.2159, time 32.47ms, mfu 0.67%
iter 400: loss 2.2457, time 35.86ms, mfu 0.66%
iter 405: loss 2.1183, time 36.52ms, mfu 0.65%
iter 410: loss 2.1705, time 36.34ms, mfu 0.64%
iter 415: loss 2.1756, time 36.70ms, mfu 0.63%
iter 420: loss 2.1507, time 35.02ms, mfu 0.63%
iter 425: loss 2.1443, time 33.60ms, mfu 0.62%
iter 430: loss 2.1726, time 35.89ms, mfu 0.62%
iter 435: loss 2.1476, time 36.92ms, mfu 0.61%
iter 440: loss 2.2326, time 36.67ms, mfu 0.61%
iter 445: loss 2.1855, time 37.74ms, mfu 0.60%
iter 450: loss 2.1571, time 31.05ms, mfu 0.60%
iter 455: loss 2.0960, time 36.97ms, mfu 0.60%
iter 460: loss 2.1161, time 36.95ms, mfu 0.59%
iter 465: loss 2.0835, time 33.86ms, mfu 0.59%
iter 470: loss 2.0717, time 35.98ms, mfu 0.59%
iter 475: loss 2.0524, time 38.18ms, mfu 0.58%
iter 480: loss 2.1750, time 37.49ms, mfu 0.58%
iter 485: loss 2.0890, time 37.01ms, mfu 0.58%
iter 490: loss 2.0751, time 37.34ms, mfu 0.57%
iter 495: loss 2.1398, time 35.38ms, mfu 0.57%
